invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_percent,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,transaction_datetime,year,month,month_name,day,day_name,hour,is_weekend,time_period,average_item_value,profit_margin_percent,transaction_value_segment,rating_segment
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,2019-03-22,20:19,Cash,372.78,4.761904762,18.639,7.4,2019-03-22 20:19:00,2019,3,March,22,Friday,20,False,Evening,65.24,4.76,High,Medium
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24,10:43,Cash,305.82,4.761904762,15.291,4.2,2019-03-24 10:43:00,2019,3,March,24,Sunday,10,True,Morning,35.68,4.76,Medium,Low
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,2019-03-03,14:30,Cash,819.7,4.761904762,40.985,9.2,2019-03-03 14:30:00,2019,3,March,3,Sunday,14,True,Afternoon,86.07,4.76,High,High
479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.649,34.629,2019-02-05,11:32,Ewallet,32.98,4.761904762,1.649,4.6,2019-02-05 11:32:00,2019,2,February,5,Tuesday,11,False,Morning,17.31,4.76,Low,Low
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2019-02-05,10:41,Credit card,294.63,4.761904762,14.7315,7.8,2019-02-05 10:41:00,2019,2,February,5,Tuesday,10,False,Morning,103.12,4.76,Medium,Medium
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2019-02-15,12:44,Cash,509.88,4.761904762,25.494,8.4,2019-02-15 12:44:00,2019,2,February,15,Friday,12,False,Afternoon,76.48,4.76,High,High
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,2019-01-19,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,2019-01-19 20:07:00,2019,1,January,19,Saturday,20,True,Evening,60.97,4.76,High,Low
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2019-02-01,20:31,Credit card,727.11,4.761904762,36.3555,9.5,2019-02-01 20:31:00,2019,2,February,1,Friday,20,False,Evening,84.83,4.76,High,High
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,2019-03-02,13:01,Credit card,81.06,4.761904762,4.053,7.1,2019-03-02 13:01:00,2019,3,March,2,Saturday,13,True,Afternoon,28.37,4.76,Low,Medium
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,2019-03-05,12:29,Ewallet,109.7,4.761904762,5.485,5.3,2019-03-05 12:29:00,2019,3,March,5,Tuesday,12,False,Afternoon,23.04,4.76,Low,Low
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.928,2019-01-16,15:26,Ewallet,51.36,4.761904762,2.568,5.2,2019-01-16 15:26:00,2019,1,January,16,Wednesday,15,False,Afternoon,53.93,4.76,Low,Low
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2019-02-02,20:48,Ewallet,109.6,4.761904762,5.48,6.0,2019-02-02 20:48:00,2019,2,February,2,Saturday,20,True,Evening,11.51,4.76,Low,Low
378-24-2715,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,2019-01-20,20:38,Ewallet,106.88,4.761904762,5.344,4.1,2019-01-20 20:38:00,2019,1,January,20,Sunday,20,True,Evening,56.11,4.76,Low,Low
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2019-02-14,17:03,Credit card,796.48,4.761904762,39.824,5.2,2019-02-14 17:03:00,2019,2,February,14,Thursday,17,False,Evening,104.54,4.76,High,Low
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,2019-01-12,12:02,Credit card,399.84,4.761904762,19.992,6.5,2019-01-12 12:02:00,2019,1,January,12,Saturday,12,True,Afternoon,59.98,4.76,High,Medium
219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,2019-03-09,17:26,Credit card,899.64,4.761904762,44.982,4.2,2019-03-09 17:26:00,2019,3,March,9,Saturday,17,True,Evening,104.96,4.76,High,Low
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,2019-03-13,19:52,Credit card,511.28,4.761904762,25.564,4.6,2019-03-13 19:52:00,2019,3,March,13,Wednesday,19,False,Evening,67.11,4.76,High,Low
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,2019-03-09,14:57,Ewallet,451.76,4.761904762,22.588,7.3,2019-03-09 14:57:00,2019,3,March,9,Saturday,14,True,Afternoon,59.29,4.76,High,Medium
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,2019-03-10,18:44,Credit card,655.83,4.761904762,32.7915,4.5,2019-03-10 18:44:00,2019,3,March,10,Sunday,18,True,Evening,98.37,4.76,High,Low
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,169.3125,2019-01-27,13:26,Cash,161.25,4.761904762,8.0625,9.0,2019-01-27 13:26:00,2019,1,January,27,Sunday,13,True,Afternoon,33.86,4.76,Medium,High
189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,299.8485,2019-01-08,16:17,Credit card,285.57,4.761904762,14.2785,5.9,2019-01-08 16:17:00,2019,1,January,8,Tuesday,16,False,Afternoon,33.32,4.76,Medium,Low
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,2019-01-08,15:57,Ewallet,548.32,4.761904762,27.416,8.5,2019-01-08 15:57:00,2019,1,January,8,Tuesday,15,False,Afternoon,71.97,4.76,High,High
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.626,853.146,2019-02-08,11:15,Ewallet,812.52,4.761904762,40.626,7.2,2019-02-08 11:15:00,2019,2,February,8,Friday,11,False,Morning,94.79,4.76,High,Medium
191-10-6171,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.867,291.207,2019-01-25,13:18,Cash,277.34,4.761904762,13.867,7.5,2019-01-25 13:18:00,2019,1,January,25,Friday,13,False,Afternoon,41.6,4.76,Medium,Medium
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,2019-03-06,20:34,Cash,552.78,4.761904762,27.639,8.3,2019-03-06 20:34:00,2019,3,March,6,Wednesday,20,False,Evening,96.74,4.76,High,High
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2019-02-10,18:36,Cash,139.36,4.761904762,6.968,7.4,2019-02-10 18:36:00,2019,2,February,10,Sunday,18,True,Evening,36.58,4.76,Low,Medium
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2019-02-17,14:40,Credit card,524.7,4.761904762,26.235,8.8,2019-02-17 14:40:00,2019,2,February,17,Sunday,14,True,Afternoon,91.82,4.76,High,High
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,2019-03-08,16:43,Ewallet,487.8,4.761904762,24.39,5.3,2019-03-08 16:43:00,2019,3,March,8,Friday,16,False,Afternoon,85.36,4.76,High,Low
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2019-02-18,19:39,Cash,270.66,4.761904762,13.533,6.2,2019-02-18 19:39:00,2019,2,February,18,Monday,19,False,Evening,94.73,4.76,Medium,Medium
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.1275,2019-01-18,20:59,Credit card,131.55,4.761904762,6.5775,8.8,2019-01-18 20:59:00,2019,1,January,18,Friday,20,False,Evening,27.63,4.76,Low,High
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-02-18,15:39,Cash,206.52,4.761904762,10.326,9.8,2019-02-18 15:39:00,2019,2,February,18,Monday,15,False,Afternoon,36.14,4.76,Medium,High
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2019-02-16,12:21,Cash,519.1,4.761904762,25.955,8.2,2019-02-16 12:21:00,2019,2,February,16,Saturday,12,True,Afternoon,54.51,4.76,High,High
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,2019-03-16,19:25,Ewallet,580.0,4.761904762,29.0,9.2,2019-03-16 19:25:00,2019,3,March,16,Saturday,19,True,Evening,76.12,4.76,High,High
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,2019-01-23,13:00,Credit card,898.0,4.761904762,44.9,7.0,2019-01-23 13:00:00,2019,1,January,23,Wednesday,13,False,Afternoon,94.29,4.76,High,Medium
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,2019-01-25,13:48,Cash,905.0,4.761904762,45.25,8.1,2019-01-25 13:48:00,2019,1,January,25,Friday,13,False,Afternoon,95.02,4.76,High,High
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2019-02-05,19:57,Cash,686.0,4.761904762,34.3,9.1,2019-02-05 19:57:00,2019,2,February,5,Tuesday,19,False,Evening,72.03,4.76,High,High
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2019-02-22,10:36,Credit card,30.41,4.761904762,1.5205,8.4,2019-02-22 10:36:00,2019,2,February,22,Friday,10,False,Morning,31.93,4.76,Low,High
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,2019-01-21,16:37,Ewallet,467.7,4.761904762,23.385,8.0,2019-01-21 16:37:00,2019,1,January,21,Monday,16,False,Afternoon,81.85,4.76,High,Medium
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,2019-03-08,17:11,Credit card,277.56,4.761904762,13.878,9.5,2019-03-08 17:11:00,2019,3,March,8,Friday,17,False,Evening,48.57,4.76,Medium,High
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2019-02-10,12:28,Ewallet,301.4,4.761904762,15.07,9.2,2019-02-10 12:28:00,2019,2,February,10,Sunday,12,True,Afternoon,31.65,4.76,Medium,High
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2019-03-19,12:46,Credit card,264.56,4.761904762,13.228,5.6,2019-03-19 12:46:00,2019,3,March,19,Tuesday,12,False,Afternoon,69.45,4.76,Medium,Low
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2019-03-06,15:07,Credit card,574.88,4.761904762,28.744,6.2,2019-03-06 15:07:00,2019,3,March,6,Wednesday,15,False,Afternoon,75.45,4.76,High,Medium
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2019-03-27,13:48,Credit card,259.68,4.761904762,12.984,4.9,2019-03-27 13:48:00,2019,3,March,27,Wednesday,13,False,Afternoon,34.08,4.76,Medium,Low
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2019-03-23,19:20,Credit card,366.16,4.761904762,18.308,4.8,2019-03-23 19:20:00,2019,3,March,23,Saturday,19,True,Evening,96.12,4.76,Medium,Low
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,2019-03-11,16:07,Credit card,241.92,4.761904762,12.096,7.3,2019-03-11 16:07:00,2019,3,March,11,Monday,16,False,Afternoon,36.29,4.76,Medium,Medium
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,2019-01-29,11:56,Credit card,749.16,4.761904762,37.458,7.4,2019-01-29 11:56:00,2019,1,January,29,Tuesday,11,False,Morning,87.4,4.76,High,Medium
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2019-02-07,18:23,Ewallet,98.88,4.761904762,4.944,9.9,2019-02-07 18:23:00,2019,2,February,7,Thursday,18,False,Evening,17.3,4.76,Low,High
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,2019-01-28,13:05,Cash,647.76,4.761904762,32.388,9.3,2019-01-28 13:05:00,2019,1,January,28,Monday,13,False,Afternoon,85.02,4.76,High,High
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2019-02-20,15:55,Credit card,461.45,4.761904762,23.0725,9.0,2019-02-20 15:55:00,2019,2,February,20,Wednesday,15,False,Afternoon,96.9,4.76,High,High
279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,2019-01-04,19:40,Cash,72.17,4.761904762,3.6085,6.1,2019-01-04 19:40:00,2019,1,January,4,Friday,19,False,Evening,75.78,4.76,Low,Medium
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2019-03-07,13:58,Ewallet,251.4,4.761904762,12.57,9.7,2019-03-07 13:58:00,2019,3,March,7,Thursday,13,False,Afternoon,52.79,4.76,Medium,High
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,2019-03-30,14:43,Ewallet,874.98,4.761904762,43.749,6.0,2019-03-30 14:43:00,2019,3,March,30,Saturday,14,True,Afternoon,102.08,4.76,High,Low
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2019-03-27,19:18,Ewallet,560.34,4.761904762,28.017,10.0,2019-03-27 19:18:00,2019,3,March,27,Wednesday,19,False,Evening,98.06,4.76,High,High
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,2019-01-19,19:39,Credit card,345.44,4.761904762,17.272,8.3,2019-01-19 19:39:00,2019,1,January,19,Saturday,19,True,Evening,45.34,4.76,Medium,High
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2019-02-25,16:21,Cash,63.69,4.761904762,3.1845,6.0,2019-02-25 16:21:00,2019,2,February,25,Monday,16,False,Afternoon,66.87,4.76,Low,Low
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,2019-03-13,19:44,Credit card,320.53,4.761904762,16.0265,7.0,2019-03-13 19:44:00,2019,3,March,13,Wednesday,19,False,Evening,48.08,4.76,Medium,Medium
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2019-01-30,19:42,Ewallet,152.8,4.761904762,7.64,6.5,2019-01-30 19:42:00,2019,1,January,30,Wednesday,19,False,Evening,80.22,4.76,Low,Medium
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2019-02-20,15:24,Credit card,399.0,4.761904762,19.95,5.9,2019-02-20 15:24:00,2019,2,February,20,Wednesday,15,False,Afternoon,41.9,4.76,High,Low
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2019-02-25,14:12,Ewallet,340.56,4.761904762,17.028,5.6,2019-02-25 14:12:00,2019,2,February,25,Monday,14,False,Afternoon,44.7,4.76,Medium,Low
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,2019-01-16,13:32,Cash,955.8,4.761904762,47.79,4.8,2019-01-16 13:32:00,2019,1,January,16,Wednesday,13,False,Afternoon,100.36,4.76,High,Low
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2019-02-08,16:20,Credit card,989.8,4.761904762,49.49,8.7,2019-02-08 16:20:00,2019,2,February,8,Friday,16,False,Afternoon,103.93,4.76,High,High
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,2019-01-19,16:31,Cash,307.68,4.761904762,15.384,6.5,2019-01-19 16:31:00,2019,1,January,19,Saturday,16,True,Afternoon,53.84,4.76,Medium,Medium
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2019-02-01,15:10,Credit card,486.64,4.761904762,24.332,8.5,2019-02-01 15:10:00,2019,2,February,1,Friday,15,False,Afternoon,73.0,4.76,High,High
249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,2019-01-03,11:36,Ewallet,350.05,4.761904762,17.5025,5.5,2019-01-03 11:36:00,2019,1,January,3,Thursday,11,False,Morning,73.51,4.76,Medium,Low
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,2019-01-26,12:45,Credit card,400.25,4.761904762,20.0125,9.4,2019-01-26 12:45:00,2019,1,January,26,Saturday,12,True,Afternoon,84.05,4.76,High,High
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03,19:17,Cash,166.8,4.761904762,8.34,6.3,2019-03-03 19:17:00,2019,3,March,3,Sunday,19,True,Evening,21.89,4.76,Medium,Medium
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,2019-01-19,17:34,Credit card,317.34,4.761904762,15.867,9.8,2019-01-19 17:34:00,2019,1,January,19,Saturday,17,True,Evening,55.53,4.76,Medium,High
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,2019-01-18,12:04,Ewallet,158.32,4.761904762,7.916,8.7,2019-01-18 12:04:00,2019,1,January,18,Friday,12,False,Afternoon,20.78,4.76,Medium,High
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2019-03-21,16:21,Ewallet,304.56,4.761904762,15.228,8.8,2019-03-21 16:21:00,2019,3,March,21,Thursday,16,False,Afternoon,35.53,4.76,Medium,High
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,2019-03-03,17:01,Credit card,177.36,4.761904762,8.868,9.6,2019-03-03 17:01:00,2019,3,March,3,Sunday,17,True,Evening,23.28,4.76,Medium,High
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2019-02-13,10:50,Credit card,157.57,4.761904762,7.8785,4.8,2019-02-13 10:50:00,2019,2,February,13,Wednesday,10,False,Morning,23.64,4.76,Medium,Low
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2019-03-23,19:16,Ewallet,443.28,4.761904762,22.164,4.4,2019-03-23 19:16:00,2019,3,March,23,Saturday,19,True,Evening,77.57,4.76,High,Low
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,2019-01-28,16:47,Ewallet,260.4,4.761904762,13.02,9.9,2019-01-28 16:47:00,2019,1,January,28,Monday,16,False,Afternoon,91.14,4.76,Medium,High
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2019-02-09,10:00,Cash,449.82,4.761904762,22.491,5.7,2019-02-09 10:00:00,2019,2,February,9,Saturday,10,True,Morning,67.47,4.76,High,Low
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,2019-01-23,11:51,Cash,307.76,4.761904762,15.388,7.7,2019-01-23 11:51:00,2019,1,January,23,Wednesday,11,False,Morning,40.39,4.76,Medium,Medium
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23,10:55,Ewallet,155.0,4.761904762,7.75,8.0,2019-03-23 10:55:00,2019,3,March,23,Saturday,10,True,Morning,16.27,4.76,Low,Medium
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,2019-01-25,15:00,Ewallet,274.48,4.761904762,13.724,5.7,2019-01-25 15:00:00,2019,1,January,25,Friday,15,False,Afternoon,36.03,4.76,Medium,Low
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2019-03-04,11:19,Credit card,86.38,4.761904762,4.319,6.7,2019-03-04 11:19:00,2019,3,March,4,Monday,11,False,Morning,12.96,4.76,Low,Medium
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,2019-03-05,19:46,Ewallet,54.24,4.761904762,2.712,8.0,2019-03-05 19:46:00,2019,3,March,5,Tuesday,19,False,Evening,18.98,4.76,Low,Medium
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2019-03-03,19:00,Ewallet,755.92,4.761904762,37.796,7.5,2019-03-03 19:00:00,2019,3,March,3,Sunday,19,True,Evening,99.21,4.76,High,Medium
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2019-02-08,10:53,Cash,185.88,4.761904762,9.294,7.0,2019-02-08 10:53:00,2019,2,February,8,Friday,10,False,Morning,48.79,4.76,Medium,Medium
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2019-02-10,12:50,Ewallet,74.07,4.761904762,3.7035,9.9,2019-02-10 12:50:00,2019,2,February,10,Sunday,12,True,Afternoon,77.77,4.76,Low,High
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,2019-01-28,20:50,Credit card,279.24,4.761904762,13.962,5.9,2019-01-28 20:50:00,2019,1,January,28,Monday,20,False,Evening,73.3,4.76,Medium,Low
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,2019-02-11,10:39,Credit card,231.12,4.761904762,11.556,7.2,2019-02-11 10:39:00,2019,2,February,11,Monday,10,False,Morning,80.89,4.76,Medium,Medium
437-58-8131,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,2019-01-15,13:41,Ewallet,147.04,4.761904762,7.352,4.6,2019-01-15 13:41:00,2019,1,January,15,Tuesday,13,False,Afternoon,77.2,4.76,Low,Low
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2019-03-16,19:08,Cash,790.2,4.761904762,39.51,9.2,2019-03-16 19:08:00,2019,3,March,16,Saturday,19,True,Evening,92.19,4.76,High,High
641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,2019-01-26,20:23,Ewallet,102.2,4.761904762,5.11,5.7,2019-01-26 20:23:00,2019,1,January,26,Saturday,20,True,Evening,26.83,4.76,Low,Low
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,2019-03-19,11:30,Credit card,163.55,4.761904762,8.1775,9.9,2019-03-19 11:30:00,2019,3,March,19,Tuesday,11,False,Morning,34.35,4.76,Medium,High
556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,2019-01-13,19:30,Cash,74.29,4.761904762,3.7145,5.0,2019-01-13 19:30:00,2019,1,January,13,Sunday,19,True,Evening,78.0,4.76,Low,Low
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,2019-03-26,18:03,Cash,87.4,4.761904762,4.37,4.9,2019-03-26 18:03:00,2019,3,March,26,Tuesday,18,False,Evening,45.88,4.76,Low,Low
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,2019-03-23,10:13,Ewallet,25.29,4.761904762,1.2645,6.1,2019-03-23 10:13:00,2019,3,March,23,Saturday,10,True,Morning,26.55,4.76,Low,Medium
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2019-03-12,19:58,Credit card,166.0,4.761904762,8.3,8.2,2019-03-12 19:58:00,2019,3,March,12,Tuesday,19,False,Evening,43.58,4.76,Medium,High
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2019-02-17,19:57,Credit card,356.95,4.761904762,17.8475,5.5,2019-02-17 19:57:00,2019,2,February,17,Sunday,19,True,Evening,74.96,4.76,Medium,Low
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,2019-01-29,10:01,Credit card,114.9,4.761904762,5.745,6.8,2019-01-29 10:01:00,2019,1,January,29,Tuesday,10,False,Morning,20.11,4.76,Low,Medium
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,2019-03-15,11:57,Cash,229.96,4.761904762,11.498,6.6,2019-03-15 11:57:00,2019,3,March,15,Friday,11,False,Morning,60.36,4.76,Medium,Medium
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,2019-01-14,10:02,Cash,429.87,4.761904762,21.4935,9.8,2019-01-14 10:02:00,2019,1,January,14,Monday,10,False,Morning,64.48,4.76,High,High
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2019-02-06,14:51,Ewallet,259.0,4.761904762,12.95,8.7,2019-02-06 14:51:00,2019,2,February,6,Wednesday,14,False,Afternoon,27.2,4.76,Medium,High
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2019-02-15,12:42,Credit card,88.85,4.761904762,4.4425,5.4,2019-02-15 12:42:00,2019,2,February,15,Friday,12,False,Afternoon,18.66,4.76,Low,Low
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,2019-01-03,12:02,Ewallet,207.27,4.761904762,10.3635,7.9,2019-01-03 12:02:00,2019,1,January,3,Thursday,12,False,Afternoon,24.18,4.76,Medium,Medium
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,2019-01-04,18:19,Credit card,599.85,4.761904762,29.9925,9.7,2019-01-04 18:19:00,2019,1,January,4,Friday,18,False,Evening,69.98,4.76,High,High
